industry,code,buy_date,sell_date,buy_price,sell_price,pct_reward
电池,sz.002709.csv,2017-10-11,2017-10-19,50.63,46.83,-0.07505431562314846
电池,sz.002709.csv,2019-03-21,2019-03-29,33.46,31.15,-0.06903765690376573
电网设备,sz.002276.csv,2016-05-03,2016-05-11,21.14,18.69,-0.11589403973509926
电网设备,sz.002276.csv,2016-05-31,2016-06-08,19.19,19.77,0.030224075039082754
电网设备,sz.002706.csv,2016-04-14,2016-04-22,56.68,50.82,-0.10338743824982355
电网设备,sz.002706.csv,2016-05-31,2016-06-08,24.87,25.81,0.03779654201849603
电网设备,sz.002706.csv,2017-08-21,2017-08-29,12.8,12.44,-0.028125000000000067
电网设备,sz.002471.csv,2016-04-13,2016-04-21,7.12,6.51,-0.0856741573033708
电网设备,sh.603606.csv,2016-04-13,2016-04-21,14.2,13.05,-0.08098591549295764
电网设备,sh.600290.csv,2016-04-20,2016-04-28,9.47,9.15,-0.03379091869060191
电网设备,sh.600290.csv,2016-05-25,2016-06-02,8.82,9.12,0.034013605442176686
电网设备,sh.600290.csv,2017-08-16,2017-08-24,12.08,12.22,0.011589403973510048
电网设备,sz.002498.csv,2016-04-20,2016-04-28,4.65,4.59,-0.012903225806451757
电网设备,sz.002498.csv,2016-05-31,2016-06-08,4.43,4.4,-0.006772009029345272
电网设备,sz.002300.csv,2016-04-13,2016-04-21,10.4,9.72,-0.06538461538461537
电网设备,sz.002300.csv,2016-05-23,2016-05-31,8.97,9.33,0.04013377926421402
电网设备,sz.002300.csv,2017-08-16,2017-08-24,10.8,10.59,-0.019444444444444486
电网设备,sz.002300.csv,2017-10-11,2017-10-19,11.05,10.13,-0.08325791855203624
电网设备,sh.601616.csv,2016-04-13,2016-04-21,6.81,6.23,-0.08516886930983836
电网设备,sz.002270.csv,2016-04-20,2016-04-28,17.9,16.6,-0.07262569832402221
电网设备,sz.002270.csv,2016-05-23,2016-05-31,15.06,15.44,0.025232403718459473
电网设备,sz.002339.csv,2016-04-20,2016-04-28,16.58,15.92,-0.039806996381182014
电网设备,sz.002339.csv,2016-05-26,2016-06-03,15.2,16.31,0.07302631578947372
电网设备,sh.600525.csv,2016-04-20,2016-04-28,15.1,15.48,0.02516556291390737
电网设备,sh.600268.csv,2016-04-20,2016-04-28,7.66,7.52,-0.018276762402088864
电网设备,sh.600268.csv,2016-05-24,2016-06-01,6.77,6.81,0.005908419497784312
电网设备,sh.600268.csv,2017-10-10,2017-10-18,6.59,6.24,-0.053110773899848196
电网设备,sh.600192.csv,2016-04-13,2016-04-21,8.62,8.13,-0.05684454756380497
电网设备,sh.600192.csv,2016-05-23,2016-05-31,7.77,8.14,0.04761904761904767
电网设备,sz.002028.csv,2016-04-26,2016-05-04,11.19,11.22,0.002680965147453085
电网设备,sz.002028.csv,2016-05-31,2016-06-08,10.42,10.42,0.0
电网设备,sz.002028.csv,2017-08-14,2017-08-22,14.48,14.61,0.008977900552486151
电网设备,sz.002606.csv,2016-04-14,2016-04-22,20.8,20.98,0.008653846153846123
电网设备,sz.002606.csv,2016-05-25,2016-06-02,17.9,18.79,0.04972067039106154
电网设备,sh.600379.csv,2016-04-18,2016-04-26,19.95,19.39,-0.028070175438596467
电网设备,sz.000400.csv,2016-04-13,2016-04-21,15.44,14.25,-0.07707253886010357
电网设备,sz.000400.csv,2016-05-31,2016-06-08,14.48,15.11,0.04350828729281764
电网设备,sz.000400.csv,2017-08-17,2017-08-25,16.76,16.82,0.0035799522673030104
电网设备,sz.000400.csv,2017-10-16,2017-10-24,16.28,16.09,-0.011670761670761753
电网设备,sz.000400.csv,2018-05-14,2018-05-22,9.74,9.86,0.012320328542094305
电网设备,sz.000400.csv,2019-02-25,2019-03-05,11.28,11.47,0.01684397163120588
电网设备,sz.002358.csv,2016-04-29,2016-05-09,16.91,17.2,0.01714961561206385
电网设备,sz.002546.csv,2016-04-20,2016-04-28,12.14,11.69,-0.03706754530477763
电网设备,sh.600577.csv,2016-04-13,2016-04-21,4.64,4.25,-0.08405172413793094
电网设备,sh.600406.csv,2016-04-13,2016-04-21,14.78,13.62,-0.07848443843031128
电网设备,sh.600406.csv,2016-05-26,2016-06-03,12.99,13.67,0.05234795996920716
电网设备,sh.600406.csv,2017-08-18,2017-08-28,17.38,16.93,-0.02589182968929804
电网设备,sh.601877.csv,2016-04-13,2016-04-21,20.36,18.56,-0.08840864440078589
电网设备,sh.601877.csv,2016-05-23,2016-05-31,18.72,18.6,-0.0064102564102562765
电网设备,sh.601877.csv,2017-08-11,2017-08-21,18.72,19.14,0.022435897435897578
电网设备,sz.002350.csv,2016-04-13,2016-04-21,15.95,14.78,-0.07335423197492164
电网设备,sh.600885.csv,2016-04-20,2016-04-28,24.83,25.7,0.03503826016915035
电网设备,sz.002451.csv,2016-04-20,2016-04-28,11.7,11.8,0.008547008547008739
电网设备,sh.600112.csv,2016-04-20,2016-04-28,11.65,11.61,-0.0034334763948498104
电网设备,sh.600312.csv,2016-04-20,2016-04-28,16.0,15.05,-0.059374999999999956
电网设备,sh.600312.csv,2016-05-31,2016-06-08,14.42,14.56,0.009708737864077666
电网设备,sz.000682.csv,2016-04-13,2016-04-21,5.52,5.31,-0.03804347826086951
电网设备,sz.000682.csv,2016-05-31,2016-06-08,5.01,5.05,0.007984031936127733
电网设备,sz.000682.csv,2017-08-24,2017-09-01,5.23,5.37,0.026768642447418722
电网设备,sz.002452.csv,2016-04-20,2016-04-28,11.65,11.53,-0.010300429184549431
电网设备,sz.002452.csv,2016-05-23,2016-05-31,10.47,10.97,0.04775549188156636
电网设备,sz.002309.csv,2016-04-13,2016-04-21,14.99,14.12,-0.05803869246164117
电网设备,sz.002309.csv,2016-05-26,2016-06-03,16.11,17.01,0.05586592178770955
电网设备,sz.002309.csv,2017-08-16,2017-08-24,13.37,13.3,-0.005235602094240677
电网设备,sz.002309.csv,2017-10-25,2017-11-02,13.95,13.86,-0.006451612903225823
电网设备,sz.002692.csv,2016-04-20,2016-04-28,18.37,17.65,-0.03919433859553634
电网设备,sz.002692.csv,2016-05-23,2016-05-31,17.55,7.61,-0.5663817663817664
电网设备,sz.002692.csv,2017-08-11,2017-08-21,9.32,9.49,0.018240343347639465
电网设备,sz.002692.csv,2017-10-19,2017-10-27,9.74,10.06,0.03285420944558526
电网设备,sz.002692.csv,2018-05-29,2018-06-06,5.8,4.97,-0.14310344827586208
电网设备,sh.601179.csv,2016-04-13,2016-04-21,5.75,5.52,-0.040000000000000036
电网设备,sh.601179.csv,2016-05-31,2016-06-08,5.38,5.39,0.0018587360594795044
电网设备,sz.002533.csv,2016-04-20,2016-04-28,9.97,10.27,0.030090270812437092
电网设备,sz.002533.csv,2017-08-14,2017-08-22,7.51,7.62,0.014647137150466172
电网设备,sz.002533.csv,2017-10-12,2017-10-20,7.95,7.7,-0.03144654088050314
电网设备,sz.002090.csv,2016-05-23,2016-05-31,26.46,26.6,0.005291005291005346
电网设备,sz.002090.csv,2017-08-14,2017-08-22,22.02,22.77,0.034059945504087086
电网设备,sz.000533.csv,2016-04-14,2016-04-22,10.64,10.6,-0.00375939849624074
电网设备,sz.000533.csv,2016-05-31,2016-06-08,9.74,10.25,0.05236139630390135
电网设备,sz.000533.csv,2017-08-11,2017-08-21,10.43,10.37,-0.0057526366251199335
电网设备,sz.000533.csv,2017-10-16,2017-10-24,10.24,10.18,-0.005859375
电网设备,sh.600869.csv,2016-04-20,2016-04-28,7.31,7.43,0.01641586867305067
电网设备,sh.600089.csv,2016-04-13,2016-04-21,9.24,8.79,-0.0487012987012988
电网设备,sh.600089.csv,2016-05-26,2016-06-03,8.28,8.55,0.03260869565217406
电网设备,sh.600089.csv,2017-08-11,2017-08-21,9.85,9.98,0.013197969543147225
电网设备,sh.600089.csv,2017-10-11,2017-10-19,10.13,9.75,-0.03751233958539002
电网设备,sh.600089.csv,2018-05-15,2018-05-23,8.17,8.18,0.001223990208078396
电网设备,sh.600089.csv,2019-02-25,2019-03-05,8.09,8.1,0.0012360939431397266
地面兵装,sh.600435.csv,2009-04-13,2009-04-21,22.06,21.36,-0.03173164097914771
地面兵装,sh.600435.csv,2009-09-08,2009-09-16,24.71,23.68,-0.041683528935653635
地面兵装,sh.600967.csv,2009-04-16,2009-04-24,11.04,9.76,-0.1159420289855072
地面兵装,sh.600967.csv,2009-08-31,2009-09-08,12.23,11.94,-0.023712183156173405
地面兵装,sh.600184.csv,2009-09-08,2009-09-16,21.69,21.88,0.008759797141539849
地面兵装,sz.000519.csv,2009-04-10,2009-04-20,6.16,6.4,0.038961038961039085
电视广播,sz.000665.csv,2013-02-26,2013-03-06,11.81,11.41,-0.03386960203217615
